countyFIPS,date,19A,19B,20A,20A.EU2,20B,20C,20D,20E (EU1),20G,20H/501Y.V2,20I/501Y.V1,20J/501Y.V3,21A,21C,21D,21F,21H,21I,21J,21K
17115,2020-06-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-06-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-06-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-07-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17115,2020-07-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-07-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-07-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-07-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-07-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17115,2020-07-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-07-20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-07-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-07-23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-07-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-07-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-07-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-08-03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-08-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-08-11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-08-12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-08-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-08-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-08-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-08-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-08-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-08-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-09-03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-09-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-09-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-09-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-09-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-09-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17115,2020-09-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-09-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17115,2020-09-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-09-27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2020-09-30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2021-02-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17115,2021-02-23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
17115,2021-02-26,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2021-02-28,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2021-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2021-03-02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2021-03-03,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2021-03-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2021-03-11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2021-03-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115,2021-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17115,2021-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17117,2020-04-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-04-10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-04-25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-05-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-05-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-05-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-06-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-07-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-07-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-07-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-07-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-07-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-07-17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17117,2020-07-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-07-23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-07-27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-07-31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-08-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17117,2020-08-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-08-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-08-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17117,2020-08-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17117,2020-08-25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17117,2020-08-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17117,2020-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17117,2020-09-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17117,2020-09-11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-09-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17117,2020-09-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17117,2020-09-26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17117,2021-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17117,2021-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17117,2021-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17117,2021-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17117,2021-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17117,2021-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17119,2020-04-03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-04-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-04-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-04-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-05-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-06-16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-06-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-06-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-06-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-06-23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-06-24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-06-25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-06-26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-06-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-06-30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-07-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-07-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-07-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-07-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-07-23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-07-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-07-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-07-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-07-31,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-08-04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-08-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-08-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-08-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-08-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-08-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-08-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-08-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-08-25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-08-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-08-30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-09-02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-09-03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-09-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-09-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-09-10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-09-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-09-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-09-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-09-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2020-09-24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2020-09-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2021-01-16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17119,2021-02-21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17119,2021-02-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17119,2021-02-26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2021-03-02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2021-03-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17119,2021-03-04,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
17119,2021-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17119,2021-03-23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17119,2021-03-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17119,2021-04-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2021-04-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17119,2021-04-15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17119,2021-04-16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17119,2021-04-18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17119,2021-04-26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17119,2021-04-27,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
17119,2021-05-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17119,2021-05-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,2021-06-07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17119,2021-06-21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17119,2021-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17119,2021-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17119,2021-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17119,2021-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17119,2021-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17119,2021-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17119,2021-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17119,2021-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
17119,2021-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17119,2021-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17119,2021-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17119,2021-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17119,2021-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17119,2021-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17119,2021-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17119,2021-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
17119,2021-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
17119,2021-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17119,2021-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
17119,2021-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
17119,2021-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17119,2021-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
17119,2022-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17119,2022-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17119,2022-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17121,2020-05-03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17121,2020-05-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17121,2020-06-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17121,2020-06-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17121,2020-07-03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17121,2020-07-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17121,2020-07-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17121,2020-08-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17121,2020-09-03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17121,2020-09-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17121,2020-09-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17121,2020-09-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17121,2020-09-24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17121,2020-09-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17121,2020-12-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17121,2021-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17121,2021-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17121,2021-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17121,2021-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17121,2021-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17121,2021-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17121,2021-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17121,2021-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17121,2021-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17121,2021-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17121,2021-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17121,2021-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17121,2021-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17121,2021-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17121,2021-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17121,2021-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17121,2021-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17121,2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17121,2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17121,2022-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17121,2022-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17121,2022-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17121,2022-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17121,2022-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17121,2022-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17121,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17121,2022-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17121,2022-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17123,2020-04-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17123,2020-06-26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17123,2020-07-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17123,2020-08-20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17123,2020-09-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17125,2020-04-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17125,2020-05-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17125,2020-06-18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17125,2020-07-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17125,2020-07-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17125,2020-08-06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17125,2020-08-10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17125,2020-08-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17125,2020-08-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17125,2020-08-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17125,2020-09-09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17125,2020-09-11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17125,2020-09-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17125,2020-09-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17125,2020-09-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17125,2020-09-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17125,2020-09-27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17125,2020-09-29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17125,2021-02-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17125,2021-02-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17125,2021-03-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17127,2020-05-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,2020-06-26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,2020-07-10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,2020-07-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,2020-07-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,2020-07-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,2020-07-20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,2020-07-25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17127,2020-07-26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,2020-08-02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,2020-08-10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,2020-08-24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,2020-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,2020-09-10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17127,2020-09-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17127,2020-09-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17127,2021-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17127,2021-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17127,2021-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17129,2020-04-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17129,2020-05-02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17129,2020-05-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17129,2020-05-27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17129,2020-06-26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17129,2020-07-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
